SMILES,Class taste,Taste
CC(CCC=C(C)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2C3CC4OC54C(CCC(OC4OC(CO)C(O)C(O)C4O)C5(C)C)C3(C)C(O)CC12C,Sweetness,Sweet
OCC12OCC(O1)C(O)C(O)C2O,Sweetness,Very sweet
OC1Cc2c(cc(c(c2OC1c1ccc(cc1)O)C1C(O)C(Oc2c1c(cc1c2C2C(O)C(Oc3cc(cc(c23)O)O)(O1)c1ccc(cc1)O)O)c1ccc(cc1)O)O)O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet
CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,Sweetness,Sweet
[Na+].CC(O)CNS([O-])(=O)=O,Sweetness,Sweet
[Na+].O=C1[N-]S(=O)(=O)OC=C1,Sweetness,Sweet
[Na+].OCCCCCNS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCC1=COS(=O)(=O)[N-]C1=O,Sweetness,Sweet
[Na+].CC(C)C1=C(C)C(=O)[N-]S(=O)(=O)O1,Sweetness,Sweet
[Na+].CCCC1=C(C)OS(=O)(=O)[N-]C1=O,Sweetness,Sweet
[Na+].CC1CCCCC1NS([O-])(=O)=O,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1CCCCC1,Sweetness,Sweet(17); Bitter
[Na+].[O-]S(=O)(=O)Nc1cccc(c1)Br,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)Nc1cccc(c1)Cl,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)Nc1cccc(c1)C#N,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)Nc1cccc(c1)F,Sweetness,Sweet
[Na+].Cc1cccc(c1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCN(C1CCS(=O)(=O)CC1)S([O-])(=O)=O,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1CCS(=O)(=O)CC1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1=NN=CS1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1CSCSC1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1=NC=CS1,Sweetness,Sweet
[Na+].CC1C(NS([O-])(=O)=O)C(=O)N(N1C)c1ccccc1,Sweetness,Sweet
[Na+].CCOC(=O)N1CCC(CC1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CC(C)(C)CNS([O-])(=O)=O,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)Nc1cccc2c1CCC2,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1CC2CCC1C2,Sweetness,Very sweet; Sweet
[Na+].[O-]S(=O)(=O)NC1CC2CCC1C2,Sweetness,Sweet; Very sweet(2)
[Na+].[O-]S(=O)(=O)NC1CC2CCC1C2,Sweetness,Sweet; Faintly sweet; Non-sweet/Fairly sweet
[Na+].Cc1ccc(c(c1)Br)NS([O-])(=O)=O,Sweetness,Sweet/Bitter; Sweet
[Na+].CCOc1ccccc1NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCc1ccc(cc1NS([O-])(=O)=O)C,Sweetness,Sweet
[Na+].CCC(CC)CNS([O-])(=O)=O,Sweetness,Sweet
[Na+].OCCN(C1CCSCC1)S([O-])(=O)=O,Sweetness,Sweet
[Na+].CCC(C)CNS([O-])(=O)=O,Sweetness,Sweet
[Na+].CC1CCCC1NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCCC(C)CNS([O-])(=O)=O,Sweetness,Sweet
[Na+].Cc1ccccc1NS([O-])(=O)=O,Sweetness,Bitter/Sweet; Non-sweet/Sweet; Sweet(2)
[Na+].CC(C)CNS([O-])(=O)=O,Sweetness,Sweet
[Na+].CC1CC(CCS1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CC(C)c1ccccc1NS([O-])(=O)=O,Sweetness,Bitter/Sweet; Sweet
[Na+].CCCc1ccccc1NS([O-])(=O)=O,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NN1CCC2CCCCC2C1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)Nc1ncc(cc1Br)Br,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)Nc1cc(cc(c1)F)F,Sweetness,Sweet
[Na+].CCOc1cccc(c1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCc1cccc(c1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].COc1cc(cc(c1)NS([O-])(=O)=O)C,Sweetness,Sweet
[Na+].CC(C)CCNS([O-])(=O)=O,Sweetness,Non-sweet; Sweet(6)
[Na+].CC1CCCC(C1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CC1CCC(C1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CC(C)c1cccc(c1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CC1=C(C)N=C(NS([O-])(=O)=O)S1,Sweetness,Sweet
[Na+].Cc1cc(nc(c1)NS([O-])(=O)=O)C,Sweetness,Sweet
[Na+].CCc1cc(ccc1NS([O-])(=O)=O)Br,Sweetness,Sweet
[Na+].Cc1cc(ccc1NS([O-])(=O)=O)Br,Sweetness,Sweet/Bitter; Sweet
[Na+].Cc1cc(ccc1Br)NS([O-])(=O)=O,Sweetness,Sweet/Sour; Sweet
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)Br,Sweetness,Bitter/Sweet; Non-sweet/Sweet; Sweet
[Na+].CCCCOC(=O)c1ccc(cc1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCCCC1=CSC(=N1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].COc1cccc2c1N=C(NS([O-])(=O)=O)S2,Sweetness,Sweet
[Na+].Cc1cccc2c1N=C(NS([O-])(=O)=O)S2,Sweetness,Sweet
[Na+].CC1=CSC(=N1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)N1CCOCC1,Sweetness,Non-sweet/Sweet; Sweet(2)
[Na+].CCCCCC1=CSC(=N1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CC(C)OC(=O)c1ccc(cc1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCCC1=CSC(=N1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1=NN=C(S1)C1CCC1,Sweetness,Sweet
[Na+].CCC1=NN=C(NS([O-])(=O)=O)S1,Sweetness,Sweet
[Na+].COC(=O)c1ccc(c(c1)NS([O-])(=O)=O)C,Sweetness,Sweet
[Na+].CC1=NN=C(NS([O-])(=O)=O)S1,Sweetness,Sweet
[Na+].CC1CC(CS1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCCC1=NN=C(NS([O-])(=O)=O)S1,Sweetness,Sweet
[Na+].CCCCCCCCCCCCCC1=NN=C(NS([O-])(=O)=O)S1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1=Nc2ccc(cc2S1)Cl,Sweetness,Sweet
[Na+].CCc1cccc(n1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].Cc1ccc2c(c1)SC(=N2)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCCc1cccc(n1)NS([O-])(=O)=O,Sweetness,Sweet/Salty; Sweet
[Na+].[O-]S(=O)(=O)NCC1CC1,Sweetness,Fairly sweet
[Na+].[O-]S(=O)(=O)NC1CCCSC1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1CCSCC1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1CCCCSC1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1CCCSCC1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1CCCSCCC1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1CCSC1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NCC1=CC=CS1,Sweetness,Fairly sweet; Sweet
[Na+].CCNc1ccccc1NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCSCCNS([O-])(=O)=O,Sweetness,Sweet
[Na+].CSCCNS([O-])(=O)=O,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)Nc1cc(nc(c1)C(F)(F)F)C(F)(F)F,Sweetness,Sweet
[Na+].CC(O)c1cccc(c1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)Nc1cccc(c1)OC(F)(F)F,Sweetness,Sweet
[Na+].CC(C)COC(=O)c1ccc(cc1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CC(C)CC1=CSC(=N1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCN(CC)c1ccc(cc1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CN(C)c1ccc(cc1)NS([O-])(=O)=O,Sweetness,Sweet
[Na+].CC(C)c1ccc(cc1)NS([O-])(=O)=O,Sweetness,Non-sweet/Sweet; Sweet; Bitter/Sweet
[Na+].CCSC1=NN=C(NS([O-])(=O)=O)S1,Sweetness,Sweet
[Na+].CC(C)C1=NN=C(NS([O-])(=O)=O)S1,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)NC1=NN=C(S1)C(F)(F)F,Sweetness,Sweet/Salty; Sweet
[Na+].CCCCN(C1CCS(=O)(=O)CC1)S([O-])(=O)=O,Sweetness,Sweet
[Na+].CCCCN(C1CCSCC1)S([O-])(=O)=O,Sweetness,Sweet
[Na+].CCCCNS([O-])(=O)=O,Sweetness,Sweet
[Na+].CCN(C1CCSCC1)S([O-])(=O)=O,Sweetness,Sweet
[Na+].CCCNS([O-])(=O)=O,Sweetness,Sweet
[Na+].[O-]S(=O)(=O)Nc1ccccc1,Sweetness,Sweet
[Na+].O=C1[N-]S(=O)(=O)c2ccccc12,Sweetness,Sweet(8); Sweet/Bitter; Sweet (bitter aftertaste)
[Na+].CC1CCCCC1NS([O-])(=O)=O,Sweetness,Sweet
OCC1OC(OC2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl,Sweetness,Sweet
OCC(O)C(O)C(O)C(=O)CO,Sweetness,Sweet
COc1cc2c(cc1O)C1(CC2)SCc2ccccc2S1,Sweetness,Sweet
COCC1=CCC(=CC1)C=NO,Sweetness,Sweet
OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(O)(CCC12)C3)C(O)=O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(O)=O,Sweetness,Sweet(7); Bitter
[Na+].[Na+].CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(=O)OCCC(S([O-])(=O)=O)S([O-])(=O)=O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1O)C(O)=O,Sweetness,Sweet; Slightly sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet(15); Bitter(2); Non-bitter
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C1O,Sweetness,Sweet
CC1(C)C(O)CCC2(C)C1CCC13CC(CCC21)C(O)(COC1OC(CO)C(O)C(O)C1O)C3,Sweetness,Sweet; Slightly sweet
CC1(CCCC2(C)C1CCC13CC(=C)C(CCC21O)(C3)OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet
CC1(O)CC23CCC4C(C)(CCCC4(C)C(=O)OC4OC(CO)C(O)C(O)C4O)C3CCC1(C2)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet(2); Slightly sweet
CC12CCCC(C)(C2CCC23CC(CCC12)(OC1OC(CO)C(O)C(O)C1O)C(=C3)C=O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet(2); Slightly sweet
CC12CCCC(C)(C2CCC23CC(O)(CO)C(O)(CCC12)C3)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet(2); Slightly sweet
CC12CCCC(C)(C2CCC23CC(CCC12)(OC1OC(CO)C(O)C(O)C1O)C(=C3)CO)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet(2); Slightly sweet
CC12CCCC(C)(C2CCC23CC(CO)C(CCC12)(C3)OC1OC(C(O)O)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Slightly sweet
CC12CCCC(C)(C2CCC23CC(=O)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Slightly sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Very sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Sweetness,Very sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,Sweetness,Very sweet
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Sweetness,Very sweet
OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,Sweetness,Sweet(23); Bitter
OCC1(OC(CCl)C(O)C1O)OC1OC(CCl)C(Cl)C(O)C1O,Sweetness,Sweet
CC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,Sweetness,Sweet
COCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,Sweetness,Sweet
OC(=O)CNC(NC1CCCCCCCC1)=Nc1ccc(cc1)C#N,Sweetness,Sweet
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,Sweetness,Sweet(22); Very sweet; Non-bitter
CC(C)(C)C(C(O)=O)S(=O)(=O)CCc1ccccc1,Sweetness,Sweet
[Na+].[O-]C(=O)CCNC(=O)Nc1ccc(cc1)N(=O)=O,Sweetness,Sweet
OC(=O)CNC(=O)Nc1ccc(cc1)N(=O)=O,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
ON=CC1=CC=C(Cc2ccccc2)O1,Sweetness,Sweet
ON=CC1=CC=CO1,Sweetness,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4OC(CO)C(O)C(O)C4O)C(C)O3)C(C)O2)C(C)O1,Sweetness,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(OC)C(OC3OC(C)C(OC4OC(CO)C(O)C(O)C4O)C(OC)C3O)C(C)O2)C(C)O1,Sweetness,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4CC(OC)C(OC5CC(OC)C(O)C(C)O5)C(C)O4)C(C)O3)C(C)O2)C(C)O1,Sweetness,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4CC(OC)C(OC5OC(C)C(O)C(OC)C5O)C(C)O4)C(C)O3)C(C)O2)C(C)O1,Sweetness,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4CC(OC)C(OC5OC(CO)C(O)C(O)C5O)C(C)O4)C(C)O3)C(C)O2)C(C)O1,Sweetness,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(O)C(OC3CC(OC)C(OC4CC(OC)C(OC5OC(C)C(O)C(OC)C5O)C(C)O4)C(C)O3)C(C)O2)C(C)O1,Sweetness,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4CC(OC)C(OC5CC(OC)C(OC6OC(CO)C(O)C(O)C6O)C(C)O5)C(C)O4)C(C)O3)C(C)O2)C(C)O1,Sweetness,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4CC(OC)C(OC5OC(C)C(OC6OC(CO)C(O)C(O)C6O)C(OC)C5O)C(C)O4)C(C)O3)C(C)O2)C(C)O1,Sweetness,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4CC(OC)C(OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)C(C)O4)C(C)O3)C(C)O2)C(C)O1,Sweetness,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4CC(OC)C(OC5OC(C)C(OC6OC(CO)C(O)C(O)C6O)C(OC)C5O)C(C)O4)C(C)O3)C(C)O2)C(C)O1,Sweetness,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4OC(C)C(OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)C(OC)C4O)C(C)O3)C(C)O2)C(C)O1,Sweetness,Sweet
ClC(Cl)C(Cl)Cl,Sweetness,Sweet
[O-]S(=O)(=O)NC1CCSCC1,Sweetness,Sweet
[O-]S(=O)(=O)NC1CCS(=O)(=O)CC1,Sweetness,Sweet
OC(=O)CCNC(=S)Nc1ccc(cc1)C#N,Sweetness,Sweet
O=C1NS(=O)(=O)C2=CSC=C12,Sweetness,Sweet
OC(=O)CCNC(=S)Nc1ccc(cc1)N(=O)=O,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NC(=S)Nc1ccc(cc1)C#N,Sweetness,Sweet
COc1ccc(cc1)C=CC,Sweetness,Non-bitter; Sweet(3)
O=CC=Cc1ccccc1,Sweetness,Sweet
OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Sweetness,Sweet
OCC(O)C(O)C(O)C(=O)COC1OC(CO)C(O)C(O)C1O,Sweetness,Sweet
OCC1OC(Oc2cc(c(c(c2)O)C(=O)CCc2ccc(cc2)O)O)C(O)C(O)C1O,Sweetness,Sweet
[K+].[K+].[K+].CC1(C)C(CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC(C)(CCC3(C)CCC12C)C([O-])=O)OC1OC(C(O)C(O)C1OC1OC(C(O)C(O)C1O)C([O-])=O)C([O-])=O,Sweetness,Sweet
OCC1OC(OC2C(O)C(O)COC2(O)CO)C(O)C(O)C1O,Sweetness,Sweet
OCC(O)C(O)C(O)CO,Sweetness,Sweet
OC1COC(OC2COC(O)C(O)C2O)C(O)C1O,Sweetness,Sweet
OCC1OC(O)(CO)C(O)C1O,Sweetness,Sweet
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,Sweetness,Sweet
OCC1OC(O)C(O)C(O)C1O,Sweetness,Bitter/Non-bitter; Sweet(5)
OCC1OC(O)(CO)C(O)C1O,Sweetness,Sweet
OC1COC(O)C(O)C1O,Sweetness,Sweet
CC1OC(O)C(O)C(O)C1O,Sweetness,Sweet
COc1ccc(cc1O)CCc1ccccc1,Sweetness,Sweet
OCC1OC2OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC1C(O)C2O,Sweetness,Slightly sweet 
OC1COC(O)C(O)C1O,Sweetness,Sweet(3); Low sweet
OCC1(O)OCC(O)C(O)C1O,Sweetness,Sweet(18); Very sweet; Non-bitter
OC1COC(O)C(O)C1O,Sweetness,Sweet
OCC1OC(O)C(O)C1O,Sweetness,Sweet
OC1COC(O)C(O)C1O,Sweetness,Sweet(3); Non-bitter
OCC1OC(O)(CO)C(O)C1O,Sweetness,Sweet
CC1OC(O)C(O)C(O)C1O,Sweetness,Sweet
CC(O)NCCCCC(N)C(O)=O,Sweetness,Sweet
COc1cc(ccc1O)OC1OC(COC(=O)c2cc(c(c(c2)O)O)O)C(O)C(O)C1O,Bitterness,Bitter
OC1Cc2c(cc(cc2OC1c1ccc(c(c1)O)O)O)O,Bitterness,Bitter
Oc1cc(c2c(c1)OC(C(C2)OC(=O)c1cc(c(c(c1)O)O)O)c1ccc(c(c1)O)O)O,Bitterness,Bitter
OC1Cc2c(cc(cc2OC1c1cc(c(c(c1)O)O)O)O)O,Bitterness,Bitter
CC1=CCCC2(C)OC2C2OC(=O)C(=C)C2CC1,Bitterness,Bitter
COc1cc(cc(c1O)OC)C1C(COC2OC(COC(=O)c3cc(c(c(c3)O)O)O)C(O)C(O)C2O)C(CO)Cc2cc(c(c(c12)OC)O)OC,Bitterness,Bitter
CC1C2CCC3(C)C=CC(=O)C(=C3C2OC1=O)C,Bitterness,Bitter
CC(C)C12CC2C(C)C(=O)C1,Bitterness,Bitter
COc1cc(cc(c1O)OC)C1C(COC2OC(COC(=O)c3cc(c(c(c3)O)O)O)C(O)C(O)C2O)C(CO)Cc2cc(c(c(c12)OC)O)OC,Bitterness,Bitter
OC1C(Oc2cc(cc(c2C1=O)O)O)c1ccc(c(c1)O)O,Bitterness,Strongly bitter; Non-sweet
COc1cc2c(cc1OC)C1c3ccc(c(c3OCC1(O)C2)OC)OC,Bitterness,Bitter
Oc1ccc(cc1)C1COc2cc(ccc2C1)O,Bitterness,Bitter
Cc1cccc(c1NC(=O)C[N+](C)(C)CCCCCCCCCCCl)C,Bitterness,Bitter
CC(CCC1(O)OC2CC3C4CC=C5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OC(C)C(O)C(O)C2O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,Bitterness,Bitter
CC(CCC1(O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OC(C)C(O)C(O)C2O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,Bitterness,Bitter
CC(CCC1(O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OC(C)C(O)C(O)C2O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,Bitterness,Bitter
Cc1cccc(c1NC(=O)C[N+](C)(C)CCBr)C,Bitterness,Bitter
COS(=O)(=O)NC1CCCCC1C,Bitterness,Bitter
OC(=O)C(CSCC=C)N1CC2=CC=C(C=O)N2C(CSCC=C)C1=O,Bitterness,Bitter
OC(=O)C(CSCC=C)N1CC2=CC=C(C=O)N2C(CSCC=C)C1=O,Bitterness,Bitter
